"Id","Eventable type","Eventable","Event type","Title","Description","Date","Url"
"5483","Legislation","1740","Amended","Law amended","","25/09/2008",""
"5482","Legislation","1742","Amended","Law amended","","05/04/2005",""
"5481","Legislation","1750","Amended","Law amended","","25/12/2013",""
"5480","Legislation","1752","Amended","Law amended","","25/12/2014",""
"5479","Legislation","1754","Amended","Law amended","","25/12/2014",""
"5478","Legislation","1764","Amended","Law amended","","25/12/2008",""
"5477","Legislation","1317","Amended","Law amended","","01/12/2016",""
"5476","Legislation","1797","Amended","Law amended","","10/09/2018",""
"5475","Legislation","2073","Amended","Law amended","","03/05/2016",""
"5474","Legislation","2037","Amended","Law amended","","24/07/2018",""
"5473","Legislation","4324","Amended","Law amended","","10/04/2008",""
"5472","Legislation","4335","Amended","Law amended","","25/12/2010",""
"5471","Legislation","8597","Amended","Law amended","","23/03/2018",""
"5470","Legislation","8599","Amended","Law amended","","01/06/2017",""
"5469","Legislation","4499","Amended","Law amended","","25/12/2016",""
"5468","Legislation","4819","Amended","Law amended","","13/02/2008",""
"5467","Legislation","4851","Amended","Law amended","","31/05/2013",""
"5466","Legislation","8483","Amended","Law amended","","25/12/2014",""
"5465","Legislation","8592","Amended","Law amended","","01/10/2017",""
"5464","Legislation","1016","Amended","Law amended","","11/04/2018",""
"5463","Legislation","8568","Amended","Law amended","","11/01/2018",""
"5462","Legislation","1735","Passed/Approved","Last version approved by cabinet","","24/07/2013",""
"5461","Legislation","8637","Amended","Last update","","01/06/2016",""
"5460","Legislation","1202","Amended","Last amendment","","26/02/2014",""
"5459","Legislation","1205","Amended","Last amendment","","05/04/2014",""
"5458","Legislation","1207","Amended","Last amendment","","25/12/2018",""
"5457","Legislation","1211","Amended","Last amendment","","20/06/2019",""
"5456","Legislation","1212","Amended","Last amendment","","09/09/2015",""
"5455","Legislation","1217","Amended","Last amendment","","14/03/2018",""
"5454","Legislation","1257","Amended","Last amendment","","17/05/2012",""
"5453","Legislation","1258","Amended","Last amendment","","04/07/2013",""
"5452","Legislation","1299","Amended","Last amendment","","25/12/2017",""
"5451","Legislation","1315","Amended","Last amendment","","26/12/2009",""
"5450","Legislation","1323","Amended","Last amendment","","25/12/2016",""
"5449","Legislation","1325","Amended","Last amendment","","25/12/2007",""
"5448","Legislation","1327","Amended","Last amendment","","25/12/2010",""
"5447","Legislation","2062","Amended","Amended","","16/07/2015",""
"5446","Legislation","2063","Amended","Amended by the Climate Change Response (Zero Carbon) Amendment Act","","01/07/2015",""
"5445","Legislation","2064","Amended","Amended by the Climate Change Response (Zero Carbon) Amendment Act","","19/09/2014",""
"5444","Legislation","1364","Amended","Last amendment","","25/12/2012",""
"5443","Legislation","1366","Amended","Last amendment","","25/12/2013",""
"5442","Legislation","1369","Amended","Last amendment","","25/12/2013",""
"5441","Legislation","1375","Amended","Last amendment","","04/06/2012",""
"5440","Legislation","1381","Amended","Last amendment","","14/03/2011",""
"5439","Legislation","1387","Amended","Last amendment","","25/12/2018",""
"5438","Legislation","1253","Amended","Last amendment","","25/12/2008",""
"5437","Legislation","1393","Amended","Last amendment","","29/12/2017",""
"5436","Legislation","1616","Amended","Last amendment","","25/12/2011",""
"5435","Legislation","1407","Amended","Last amendment","","25/12/2006",""
"5434","Legislation","1409","Amended","Last amendment","","18/06/2014",""
"5433","Legislation","1414","Amended","Last amendment","","13/06/2014",""
"5432","Legislation","1415","Amended","Last amendment","","25/12/2014",""
"5431","Legislation","1416","Amended","Last amendment","","28/11/2014",""
"5430","Legislation","1422","Amended","Last amendment","","03/12/2011",""
"5429","Legislation","1502","Amended","Last amendment","","25/12/2010",""
"5428","Legislation","1431","Amended","Last amendment","","25/04/2012",""
"5427","Legislation","1251","Amended","Last amendment","","25/12/2011",""
"5426","Legislation","1433","Amended","Last amendment","","25/12/2014",""
"5425","Legislation","1471","Amended","Last amendment","","06/10/2016",""
"5424","Legislation","2044","Amended","Last amendment","","04/07/2019",""
"5423","Legislation","8574","Amended","Last amendment","","25/12/2017",""
"5422","Legislation","1521","Amended","Last amendment","","25/12/2014",""
"5421","Legislation","1522","Amended","Last amendment","","25/12/2014",""
"5420","Legislation","1577","Amended","Last amendment","","25/12/2016",""
"5419","Legislation","1585","Amended","Last amendment","","25/12/2018",""
"5418","Legislation","1620","Amended","Last amendment","","31/05/2014",""
"5417","Legislation","1621","Amended","Last amendment","","31/03/2003",""
"5416","Legislation","1622","Amended","Last amendment","","01/03/2012",""
"5415","Legislation","1623","Amended","Last amendment","","01/05/2006",""
"5414","Legislation","1624","Amended","Last amendment","","14/02/2008",""
"5413","Legislation","1625","Amended","Last amendment","","01/12/2012",""
"5412","Legislation","1746","Amended","Last amendment","","19/07/2018",""
"5411","Legislation","1629","Amended","Last amendment","","01/01/2015",""
"5410","Legislation","1631","Amended","Last amendment","","01/12/2014",""
"5409","Legislation","1632","Amended","Last amendment","","01/12/2014",""
"5408","Legislation","1636","Amended","Last amendment","","02/01/2015",""
"5407","Legislation","1637","Amended","Last amendment","","01/12/2014",""
"5406","Legislation","1641","Amended","Last amendment","","01/01/2015",""
"5405","Legislation","1640","Amended","Last amendment","","01/01/2013",""
"5404","Legislation","1755","Amended","Last amendment","","26/06/2019",""
"5403","Legislation","1646","Amended","Last amendment","","01/04/2012",""
"5402","Legislation","1651","Amended","Last amendment","","01/07/2013",""
"5401","Legislation","1652","Amended","Last amendment","","01/07/2013",""
"5400","Legislation","1654","Amended","Last amendment","","01/05/2011",""
"5399","Legislation","1653","Amended","Last amendment","","01/07/2011",""
"5398","Legislation","1655","Amended","Last amendment","","01/07/2011",""
"5397","Legislation","1657","Amended","Last amendment","","20/05/2014",""
"5396","Legislation","1656","Amended","Last amendment","","01/04/2010",""
"5395","Legislation","1668","Amended","Last amendment","","20/12/2014",""
"5394","Legislation","1741","Amended","Last amendment","","19/06/2012",""
"5393","Legislation","1767","Amended","Last amendment","","25/12/2018",""
"5392","Legislation","2005","Amended","Last amendment","","01/09/2015",""
"5391","Legislation","2006","Amended","Last amendment","","01/11/2013",""
"5390","Legislation","2009","Amended","Law amended","","01/01/2015",""
"5389","Legislation","2010","Amended","Last amendment","","29/08/2019",""
"5388","Legislation","2015","Amended","Last amendment","","25/12/2017",""
"5387","Legislation","1413","Amended","Last amendment","","30/05/2014",""
"5386","Legislation","2023","Amended","Last amendment","","01/12/2015",""
"5385","Legislation","2029","Amended","Last amendment","","01/03/2016",""
"5384","Legislation","2040","Amended","Last amendment","","29/08/2015",""
"5383","Legislation","2060","Amended","Last amendment","","01/09/2016",""
"5382","Legislation","2072","Amended","Last amendment","","08/07/2016",""
"5381","Legislation","1650","Amended","Last amendment","","24/05/2016",""
"5380","Legislation","1449","Amended","Last amendment","","13/07/2018",""
"5379","Legislation","1572","Amended","Last amendment","","11/06/2014",""
"5378","Legislation","4852","Amended","Last amendment","","25/12/2010",""
"5377","Legislation","8169","Amended","Last amendment","","25/12/2013",""
"5376","Legislation","1513","Amended","Last amendment","","25/12/2014",""
"5375","Legislation","8586","Amended","Last amendment","","25/12/2014",""
"5374","Legislation","8488","Amended","Last amendment","","25/12/2015",""
"5373","Legislation","8572","Amended","Last amendment","","06/10/2017",""
"5372","Legislation","8594","Amended","Last amendment","","29/06/2018",""
"5371","Legislation","8600","Amended","Last amendment","","25/12/2018",""
"5370","Legislation","1573","Amended","Last amendment","","30/07/2015",""
"5369","Legislation","8620","Amended","Last amendment","","09/03/2018",""
"5368","Legislation","8675","Amended","Last amendment","","25/12/1998",""
"5367","Legislation","8687","Amended","Last amendment","","11/05/2017",""
"5366","Legislation","8688","Amended","Last amendment","","19/06/2015",""
"5365","Legislation","8694","Amended","Last amendment","","23/05/2018",""
"5364","Legislation","8725","Amended","Last amendment","","03/10/2011",""
"5363","Legislation","8739","Amended","Last amendment","","05/06/2018",""
"5362","Legislation","8764","Amended","Last amendment","","03/10/2005",""
"5361","Legislation","8781","Amended","Last amendment","","23/08/2017",""
"5360","Legislation","8783","Amended","Last amendment","","25/12/2017",""
"5359","Legislation","9185","Amended","Last amendment","","25/12/2018",""
"5358","Legislation","9178","Amended","Last amendment","","25/12/2001",""
"5357","Legislation","9118","Amended","Last amendment","","02/08/2016",""
"5356","Legislation","9066","Amended","Last amendment","","20/07/2017",""
"5355","Legislation","8994","Amended","Last amendment","","25/12/2009",""
"5354","Legislation","8799","Amended","Amended","","25/12/2018",""
"5353","Legislation","8797","Amended","Last amendment","","25/12/1997",""
"5352","Legislation","8791","Amended","Last amendment","","25/12/1984",""
"5351","Legislation","8889","Amended","Last amendment","","25/12/2011",""
"5350","Legislation","8887","Amended","Last amendment","","25/12/2017",""
"5349","Legislation","8891","Amended","Last amendment","","25/12/2019",""
"5348","Legislation","8903","Amended","Last amendment","","27/12/2013",""
"5347","Legislation","8915","Amended","Last amendment","","25/12/2017",""
"5346","Legislation","8917","Amended","Last amendment","","27/12/2015",""
"5345","Legislation","8921","Amended","Last amendment","","25/12/2017",""
"5344","Legislation","8925","Amended","Last amendment","","25/12/2016",""
"5343","Legislation","8929","Amended","Last amendment","","25/12/2011",""
"5342","Legislation","8927","Amended","Last amendment","","27/12/2016",""
"5341","Legislation","8937","Amended","Last amendment","","25/12/2014",""
"5340","Legislation","8945","Amended","Last amendment","","25/12/2018",""
"5339","Legislation","8943","Amended","Last amendment","","25/12/2015",""
"5338","Legislation","8977","Amended","Last amendment","","25/12/2013",""
"5337","Legislation","8979","Amended","Last amendment","","25/12/2013",""
"5336","Legislation","8981","Amended","Last amendment","","25/12/2014",""
"5335","Legislation","9111","Amended","Last amendment","","25/12/2000",""
"5334","Legislation","9143","Amended","Last amendment","","25/12/2005",""
"5333","Legislation","9153","Amended","Last amendment","","25/12/2003",""
"5332","Legislation","9155","Amended","Last amendment","","25/12/1999",""
"5331","Legislation","9171","Amended","Last amendment","","25/12/2015",""
"5330","Legislation","1766","Amended","Amendmed","","25/12/2014",""
"5329","Legislation","1467","Amended","Last amended","","25/12/2012",""
"5328","Legislation","1102","Amended","Last amended","","25/07/2014",""
"5327","Legislation","1043","Amended","Last amended","","01/06/2017",""
"5326","Legislation","1059","Amended","Last amended","","25/12/2010",""
"5325","Legislation","1048","Amended","Last amended","","25/12/2007",""
"5324","Legislation","1077","Amended","Last amended","","24/12/2013",""
"5323","Legislation","1079","Amended","Last amended","","12/05/2019",""
"5322","Legislation","1080","Amended","Last amended","","04/12/2014",""
"5321","Legislation","1098","Amended","Last amended","","13/03/2016",""
"5320","Legislation","1103","Amended","Last amended","","11/04/2014",""
"5319","Legislation","1107","Amended","Last amended","","28/11/2014",""
"5318","Legislation","1108","Amended","Last amended","","28/11/2014",""
"5317","Legislation","1109","Amended","Last amended","","24/07/2015",""
"5316","Legislation","1110","Amended","Last amended","","28/11/2014",""
"5315","Legislation","1111","Amended","Last amended","","28/11/2014",""
"5314","Legislation","1113","Amended","Last amended","","25/12/2008",""
"5313","Legislation","1132","Amended","Last amended","","30/06/2010",""
"5312","Legislation","1137","Amended","Last amended","","19/05/1997",""
"5311","Legislation","1141","Amended","Last amended","","21/05/2014",""
"5310","Legislation","1143","Amended","Last amended","","01/06/2014",""
"5309","Legislation","1145","Amended","Last amended","","02/10/2013",""
"5308","Legislation","1146","Amended","Last amended","","21/05/2014",""
"5307","Legislation","1489","Amended","Last amended","","25/12/2017",""
"5306","Legislation","1154","Amended","Last amended","","25/12/2011",""
"5305","Legislation","1155","Amended","Last amended","","25/12/2011",""
"5304","Legislation","1038","Implementation Details","First reporting period commenced","","01/07/2008",""
"5303","Legislation","1463","Passed/Approved","First phase approved","","02/02/2011",""
"5302","Legislation","1692","Passed/Approved","Federal Heavy Vehicle Fee Ordinance issued","","01/01/2001",""
"5301","Legislation","1692","Passed/Approved","Federal Heavy Vehicle Fee Act adopted","","01/02/2000",""
"5300","Legislation","1541","Passed/Approved","Federal Decree issued","","31/03/2005",""
"5299","Legislation","1543","Passed/Approved","Executive Decree issued","","23/10/2007",""
"5298","Legislation","1647","Entered Into Force","entry into force of enforcement decree","","15/11/2012",""
